InvoiceDate,Seccion A,Seccion B,Seccion C,Seccion D,Seccion E,Seccion F
2014-07-05,0.0,849.1696663802257,0.0,0.0,0.0,0.0
2014-07-06,0.0,376.37999999999994,1247.558622862483,5791.806501426221,0.0,1751.0444552930528
2014-07-07,0.0,168.8544,0.0,0.0,2199.93976237982,0.0
2014-07-10,0.0,0.0,588.06,1986.6651719577849,0.0,0.0
2014-07-11,2141.7285077845177,5280.330035432787,4285.865001015019,5232.510636304799,3614.1697058265186,1074.7739055277957
2014-07-12,0.0,0.0,2427.8552724443643,0.0,0.0,0.0
2014-07-14,0.0,7818.047835519458,27785.91797732252,2019.3201104577092,13341.051323430429,0.0
2014-07-18,17.013029882507944,710.9413916451107,605.7975357059491,10332.670005066127,734.717952,1685.663057048925
2014-07-19,0.0,0.0,0.0,292.02090174990644,0.0,0.0
2014-07-20,0.0,0.0,771.1370735039987,0.0,0.0,0.0
2014-07-21,0.0,625.6081483587875,5538.643050229475,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0,130.7354702223807,0.0,0.0
2014-07-26,91.158,0.0,0.0,0.0,5506.563443717385,3046.677822451018
2014-07-27,1417.597560635958,0.0,0.0,0.0,288.79200000000003,376.2575999999993
2014-07-28,0.0,0.0,1050.8659199999993,4282.758448205346,5366.034746252147,0.0
2014-07-31,0.0,783.4584960610164,5483.952734551028,0.0,0.0,0.0
2014-08-02,0.0,151.20000000000002,0.0,586.992598584875,0.0,636.8462180396542
2014-08-03,110.09869990853683,3348.006509337778,1900.542093460404,63.02670760874858,50.093615119065355,230.72410296559764
2014-08-04,17756.328783042787,19595.588014120643,54293.85749579336,36936.08270593072,109587.46851550502,44032.48543712614
2014-08-05,0.0,0.0,2887.2559462943022,0.0,0.0,0.0
2014-08-07,0.0,0.0,3350.195838398691,0.0,0.0,0.0
2014-08-08,1810.9316317034693,9218.349299269283,1927.665171127524,3132.4212740329635,3340.146066311315,411.2387017218788
2014-08-09,180.74159999999998,0.0,0.0,505.15612103660624,0.0,3576.178813565699
2014-08-11,0.0,3822.9315948078684,0.0,1646.2077612163396,988.6364486039307,0.0
2014-08-14,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-15,431.2193650384431,0.0,0.0,0.0,9437.320235616751,2215.595598642511
2014-08-17,2780.9866085888675,0.0,0.0,3618.234437039758,48326.11248035003,2818.4047066995813
2014-08-21,0.0,0.0,0.0,0.0,4196.805505592118,0.0
2014-08-23,0.0,330.75,0.0,0.0,0.0,4740.388866427468
2014-08-28,6517.873750756743,0.0,0.0,0.0,12690.102681397599,7393.680550599255
2014-09-01,0.0,3454.4450701722108,0.0,440.64,288.8793599999999,0.0
2014-09-03,667.9200000000001,4119.455770970154,1557.939576510096,0.0,4916.7715227117105,3587.089820980776
2014-09-04,31883.71975821394,75656.94591953696,55921.06864904564,49443.34585865539,78455.8299990939,39091.06409634655
2014-09-05,0.0,3682.8679671844648,0.0,291.516,0.0,0.0
2014-09-08,2694.902046891678,5006.68204272685,4261.058005311674,2086.8632555439244,4464.750239065307,2638.6979471335776
2014-09-09,0.0,3215.0503803595293,0.0,0.0,0.0,0.0
2014-09-11,0.0,0.0,0.0,0.0,1800.3751125993076,0.0
2014-09-12,329.8357490515783,0.0,0.0,0.0,11238.057489253499,0.0
2014-09-13,0.0,5798.091662701881,2339.8229327554664,0.0,1091.984288314853,0.0
2014-09-14,185.8241296799987,1182.9778438304854,63060.0,8077.833917819846,7538.318090299427,3864.134893336697
2014-09-15,1277.7634121904125,5498.713991275003,3410.650570481578,2836.567750654166,7141.351066183183,7804.589530112473
2014-09-16,0.0,0.0,0.0,8363.133058846246,0.0,1927.1546804195136
2014-09-18,2947.4940638831054,1096.1579800969726,0.0,810.6120246035936,0.0,0.0
2014-09-19,758.7366920856226,0.0,0.0,0.0,0.0,0.0
2014-09-21,0.0,17.081567999999923,0.0,0.0,0.0,0.0
2014-09-22,682.506,4340.930737939292,0.0,2786.1231228368206,0.0,0.0
2014-09-23,0.0,0.0,0.0,0.0,277.151814,0.0
2014-09-25,0.0,0.0,0.0,0.0,2568.156985646855,0.0
2014-09-28,11889.097498124425,2437.137018884598,7676.612835414822,428.3075013895732,268.152063262038,834.1240150812973
2014-09-29,0.0,1169.619589566778,0.0,1676.927408648796,129.816,1448.9727428707708
2014-09-30,0.0,0.0,0.0,0.0,1662.645973383382,0.0
2014-10-02,5569.251266123048,0.0,0.0,0.0,0.0,0.0
2014-10-03,957.7835391705623,138.27077744936415,19.079772406775447,944.46,672.6794972850372,127.86363033084427
2014-10-04,59171.159873749035,75414.8581002671,37492.830741468475,87032.10398703796,20235.73893279538,5839.675942268918
2014-10-05,0.0,65684.9308535586,0.0,0.0,1389.7003298595184,0.0
2014-10-06,1664.2058765845854,0.0,0.0,0.0,0.0,0.0
2014-10-07,0.0,0.0,0.0,0.0,0.0,702.1058892512266
2014-10-09,0.0,0.0,0.0,0.0,21676.363168534015,0.0
2014-10-10,2000.1117322663763,1763.013037700531,2841.6375983562507,2208.6635080723504,4272.34092963403,23718.986297106734
2014-10-11,0.0,0.0,482.8054488478412,0.0,0.0,0.0
2014-10-13,1118.7811199999999,1136.9082598737973,622.7547433338125,0.0,439.02,5898.913551757378
2014-10-14,0.0,0.0,7029.910667293068,0.0,0.0,0.0
2014-10-17,0.0,0.0,5927.203660766675,304.42417646665496,859.8280552153858,0.0
2014-10-18,0.0,3613.0107759201396,512.9390772640078,532.4637973678413,0.0,0.0
2014-10-19,0.0,2498.151783437944,0.0,1394.6635453233023,0.0,0.0
2014-10-20,715.392,81.02646418729246,2328.0064042689696,1292.376772207582,130.218354,124.32503246452299
2014-10-23,3854.6311929420144,1222.0326993672952,0.0,0.0,0.0,0.0
2014-10-24,0.0,0.0,1568.8601003581332,0.0,0.0,0.0
2014-10-25,0.0,0.0,0.0,1118.7225899999999,0.0,0.0
2014-10-27,1760.969892319826,2472.6584993551514,201.6795806543782,1483.0509249024894,1977.7315455442751,1166.691984142619
2014-10-28,0.0,686.9843273642118,6409.12814279108,742.611250788114,0.0,800.2433297415453
2014-10-30,0.0,0.0,0.0,0.0,12423.974528958248,169.91116826045857
2014-11-01,0.0,2533.4439835135245,101.088,0.0,0.0,0.0
2014-11-02,1389.7003298595184,1999.800579590974,423.8681541803449,391.77272022703403,0.0,0.0
2014-11-03,2119.205682912804,275.3289997392867,3490.937237716519,1661.9098663428776,13.1832,1942.911340791477
2014-11-04,6115.203201455073,84225.4028290511,44606.28277807529,12230.30034120991,35109.65946656856,24875.053580957647
2014-11-06,0.0,2479.887926848697,1486.4631663418959,0.0,0.0,5425.214924111389
2014-11-07,334.53196616919524,3422.3241239616164,2996.2083561760373,1291.5711969837096,1410.3867501132363,1000.9915894289545
2014-11-08,0.0,0.0,0.0,8395.67217950076,38237.31030851635,0.0
2014-11-09,0.0,0.0,0.0,139.92431594016765,0.0,0.0
2014-11-10,0.0,3778.2236813946292,0.0,1369.8859905770669,698.19,0.0
2014-11-11,20020.76177187344,0.0,0.0,0.0,0.0,1693.8497814114767
2014-11-13,19225.01306586001,30058.21363883718,2039.2944231818121,11060.191634656021,15169.485474785843,1668.0925961006826
2014-11-15,10147.432165336568,1714.49055666962,0.0,0.0,550.7153523310081,0.0
2014-11-16,0.0,0.0,133.0141637585764,484.9336405633068,0.0,0.0
2014-11-17,0.0,0.0,928.123406908153,6724.825008020138,747.8857935221159,4646.407127357715
2014-11-18,0.0,0.0,0.0,0.0,1046.4557845478948,0.0
2014-11-20,1549.4641963592635,0.0,0.0,0.0,0.0,0.0
2014-11-21,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-22,0.0,988.9156810436635,0.0,0.0,0.0,0.0
2014-11-23,0.0,0.46481663305279985,0.6123248720377912,382.60943591658685,0.3434979841392199,0.0
2014-11-24,0.0,0.0,0.0,0.0,0.0,1024.8029284610857
2014-11-27,0.0,0.0,1039.4366866988041,1498.2656224710877,149.8499999999973,13788.185470496968
2014-11-28,0.0,96.13799999999999,0.0,163.51294718242832,168.31795233867624,0.0
2014-11-30,0.0,0.0,54216.854370822,0.0,0.0,0.0
2014-12-01,0.0,0.0,1610.1285430156165,0.0,0.0,0.0
2014-12-03,422.4838109132188,1917.499481953003,308.47899985615015,9.579415517802671,2129.2750131186594,846.1155335612884
2014-12-04,28384.558310928256,31668.155318706642,7188.47969475696,25675.57129771168,16393.235707298354,13981.923972166038
2014-12-05,0.0,0.0,0.0,1944.4637229854634,0.0,0.0
2014-12-07,738.979693064211,654.22965126503,7174.817070814127,1515.4088861858663,0.0,0.0
2014-12-08,0.0,1255.5767701909947,0.0,0.0,569.5724195603259,0.0
2014-12-09,0.0,0.0,0.0,0.0,67.487796,259.81918736315737
2014-12-13,0.0,0.0,3956.8797611685836,0.0,0.0,105.948
2014-12-14,1942.9410150617205,0.0,1327.3540525735116,201.51067211069238,809.3387144411669,0.0
2014-12-15,0.0,49.319999999993996,0.0,0.0,0.0,0.0
2014-12-18,86011.64869581118,4225.14761526974,19846.354712393735,4023.9623091089484,599.3882350606614,6293.271004099355
2014-12-19,0.0,6500.321700163549,0.0,0.0,0.0,0.0
2014-12-20,0.0,0.0,0.0,3318.385131433779,0.0,0.0
2014-12-22,0.0,0.0,0.0,3077.579150994468,3185.9509971443504,0.0
2014-12-26,0.0,0.0,0.0,614.6876312211394,0.0,0.0
2014-12-31,0.0,61020.0,0.0,0.0,0.0,0.0
2015-01-02,0.0,171.0987309896444,0.0,13.21565076345376,0.0,296.2412061024226
2015-01-05,24723.478607935816,87615.17475659102,70288.40200613622,60560.23951062233,69366.39433115975,24928.88511853083
2015-01-08,0.0,0.0,0.0,6252.8706,0.0,0.0
2015-01-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-11,6222.817782436005,0.0,0.0,0.0,0.0,0.0
2015-01-12,457.0761816091162,0.0,7017.990551684349,54.54811296,1866.9922243199956,0.0
2015-01-13,1739.6076215028304,20413.325516184446,0.0,3905.142500112308,24433.241748778364,2354.319145276537
2015-01-15,61.480799999999945,1061.3298305092378,0.0,0.0,130.968,943.9838514229136
2015-01-16,0.0,0.0,0.0,0.0,2800.8975807245283,0.0
2015-01-17,0.0,0.0,0.0,733.3341038223602,0.0,0.0
2015-01-18,2238.714208069799,5251.57669112391,6216.48910268888,1709.7730910379516,7383.915134919654,2627.539054620294
2015-01-19,2144.2016744174657,8438.542234758948,3200.37192210577,7554.018711691562,4990.783330942736,352.9552063182999
2015-01-20,0.0,1450.6408591460104,0.0,0.0,0.0,0.0
2015-01-22,783.4916499802163,1684.0517073546937,306.1967234874282,0.0,190.845,0.0
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-25,166.6584,0.0,2393.381724581516,0.0,221.589,0.0
2015-01-26,936.3447992426698,127214.52006543217,0.0,0.0,0.0,0.0
2015-01-27,862.6994601820929,1229.8146000000002,0.0,0.0,0.0,0.0
2015-01-28,290.50872160971994,1473.0691258831919,805.6987427261292,1406.469885569477,0.0,645.7162582323492
2015-01-29,0.0,0.0,0.0,16866.51172064955,0.0,0.0
2015-01-30,815.1416922692317,10678.999007945702,9214.754347538501,6052.516700215356,17803.590844834936,3054.739937301716
2015-01-31,0.0,0.0,0.0,1785.0,7915.6420972214,0.0
2015-02-01,13154.980481777377,0.0,564.0,0.0,0.0,117025.31506629258
2015-02-02,0.0,2895.103823220555,2046.4212951197458,9510.324215741686,1421.713549049517,0.0
2015-02-03,155.07211817789994,197.43804428639012,609.4323030766914,1242.233719908931,104.328,144.91108278957984
2015-02-04,52187.48383005163,46337.420938090756,74122.38678410891,43124.45246336906,51634.60477803838,22023.517651595597
2015-02-05,1837.6195438618327,0.0,0.0,0.0,10387.13525234098,0.0
2015-02-06,0.0,6177.800465931323,7660.322053266582,291.744,7105.539106441067,18.0
2015-02-07,0.0,0.0,51.74102570206864,0.0,0.0,0.0
2015-02-08,909.4932703003575,523.9794084281685,6089.930767404693,1788.3377916740612,912.5954854856046,396.100032209546
2015-02-09,244.30917546264692,963.3673948578808,9618.918917020797,2175.2040832103357,5441.967966206306,389.27745941349446
2015-02-10,0.0,0.0,0.0,1774.1486360500476,0.0,0.0
2015-02-12,392.3735756620951,2037.0010095823263,23.186358447632998,0.0,0.0,0.0
2015-02-13,3909.7225179501224,2685.6597238902864,0.0,12959.46212243608,5088.393954314695,4850.0364489325475
2015-02-14,0.0,3609.6922573786183,2040.8581167654906,1569.2549509512182,4766.544731731597,319.8312
2015-02-15,0.0,0.0,15470.941334464082,0.0,1339.3117080606373,0.0
2015-02-16,0.0,6430.547418917864,231.41617496461706,0.0,0.0,831.3155392037462
2015-02-17,0.0,0.0,0.0,1440.180799216115,0.0,0.0
2015-02-18,40.540159750584635,0.0,734.2273377050329,962.7148153282842,0.0,3940.448653609657
2015-02-19,0.0,207.6480467791173,0.0,241.6909536350384,476.5722306645801,0.0
2015-02-20,0.0,6043.593012496058,0.0,0.0,0.0,0.0
2015-02-21,0.0,0.0,0.0,584.517643955999,0.0,0.0
2015-02-22,533.4171562989353,0.0,0.0,0.0,0.0,0.0
2015-02-23,1411.5117184041756,5211.914894815443,6090.818720532074,6129.758917594198,3146.485421741158,909.1197826276261
2015-02-26,500.864327242589,0.0,5132.217963532738,0.0,0.0,0.0
2015-02-27,0.0,560.16,0.0,0.0,4613.843677452018,0.0
2015-02-28,604.740952036773,112.87440000000001,3191.141258350678,1382.9998850374336,9869.172000077044,0.0
2015-03-01,0.0,37705.46546559022,0.0,0.0,3071.740929332311,0.0
2015-03-02,0.0,30246.0,0.0,0.0,0.0,0.0
2015-03-03,110.92612885069609,1718.9761798755696,5720.295319902893,15.66,1111.6570478576414,0.0
2015-03-04,17204.312172999504,22799.30594821898,14888.937446413554,14293.698425267483,57832.28388418982,28182.432223117703
2015-03-05,174.07987200000002,2002.3946684332504,1759.0320073535945,1210.5359577758286,145.87929265140804,58.087450730326516
2015-03-06,1842.4442223450058,0.0,112.44117294798164,0.0,0.0,0.0
2015-03-07,0.0,0.0,1128.4881612133313,2189.914400946331,0.0,0.0
2015-03-08,0.0,0.0,0.0,0.0,0.0,1877.9293112877622
2015-03-09,674.7928249534867,2992.4505553374647,3654.7201852272983,4672.211733496079,9448.17402882982,1133.5870475474967
2015-03-12,0.0,1200.403192898325,10106.363764136082,0.0,338.55325071090476,0.0
2015-03-13,2779.1247230616086,10124.715941867245,6704.52567755436,4496.417882171095,41170.876545230974,13221.598059646753
2015-03-14,0.0,222.858,0.0,1102.0103999999997,721.0519240251631,0.0
2015-03-15,0.0,0.0,4975.821817042954,0.0,0.0,3408.274003655183
2015-03-16,0.0,565.8,5014.778781970251,4144.5542817503665,3783.9316924821555,2402.7409444819123
2015-03-18,0.0,1030.6305779859879,0.0,0.0,0.0,0.0
2015-03-19,0.0,982.343995811116,0.0,802.143765200491,0.0,0.0
2015-03-20,0.0,1893.5678608676935,0.0,0.0,0.0,0.0
2015-03-21,0.0,183.14999999999668,0.0,0.0,0.0,0.0
2015-03-23,0.0,2085.471200434233,0.0,0.0,0.0,0.0
2015-03-26,0.0,3521.7999877514303,0.0,0.0,0.0,0.0
2015-03-28,1356.5290230763824,2231.8728975171593,12964.870776932987,145787.48174426364,9479.346394255153,2443.4269651984987
2015-03-29,0.0,387.6912,0.0,0.0,0.0,0.0
2015-03-30,0.0,727.5529585970068,0.0,0.0,0.0,1606.9151455080796
2015-04-02,0.0,0.0,0.0,460.8,4403.330505112119,0.0
2015-04-03,85.25310518719965,331.7399999999971,5889.290823784369,265.13715146499715,3543.8188956379577,0.0
2015-04-04,21708.171696316676,31957.7832109819,23876.51242044573,47012.90792241255,70282.73884519156,10096.413748209809
2015-04-05,607.7821979847646,0.0,0.0,0.0,0.0,0.0
2015-04-06,0.0,0.0,0.0,0.0,109.65270692666121,0.0
2015-04-10,0.0,615.7959659999999,0.0,0.0,0.0,0.0
2015-04-11,1581.4174813931568,763.8563513864879,7882.325630623882,2178.597208865231,1176.9546566538993,5434.274529117036
2015-04-12,0.0,4573.4202880777675,808.3875491944896,2540.796999623183,539.2799999999994,56350.38738689936
2015-04-13,8909.786985217084,2425.9417591383994,60896.58008561484,9125.089224829657,5913.909910443253,3340.3951988437248
2015-04-14,1447.8753847136632,0.0,0.0,0.0,1201.1760697270936,0.0
2015-04-16,0.0,0.0,4405.2645279016215,320.871635821584,125.28,0.0
2015-04-17,0.0,149.7744670637445,0.0,0.0,0.0,834.0
2015-04-18,0.0,0.0,0.0,5692.814134605324,0.0,0.0
2015-04-20,1927.1467373697687,1064.367422607559,1296.2415929171518,0.0,1779.4289069429021,0.0
2015-04-21,0.0,195.696,0.0,844.4170448637007,0.0,0.0
2015-04-23,0.0,100.1196,0.0,1638.2175724744789,0.0,185.51635199999987
2015-04-24,0.0,45.356519825830354,0.0,84.75990861608332,1877.6519121052074,0.0
2015-04-25,244.79999999999998,7852.600543599537,2150.5099880306366,23711.207666174785,0.0,709.7350232082999
2015-04-26,6407.716386985018,3082.1303747012894,908544.1714295269,12021.824883181533,0.0,0.0
2015-04-27,0.0,694.6709089114017,17408.18633176895,1841.932765989473,1781.3645812110328,2156.3522714677533
2015-04-28,0.0,5350.633280315173,713.1914563503746,5363.028391556514,0.0,1404.49743657264
2015-04-30,8438.59044334085,4130.782325527078,665.0620909005628,362.19856609340405,5600131.059816662,2602.838560542411
2015-05-02,0.0,0.0,0.0,716.5357253466153,127.008,0.0
2015-05-03,5697.396361784493,12746.732394628318,4758.95485737224,9197.82460469004,40.5,0.0
2015-05-04,23466.749827058,32091.572262647256,33754.30490927865,54209.7680220153,52957.744914445866,32739.567444387263
2015-05-07,782.8209617360433,0.0,37.07999999999988,0.0,0.0,16.794
2015-05-08,0.0,0.0,0.0,0.0,1161.0,377.2485478912251
2015-05-09,0.0,2231.3857487374967,0.0,0.0,0.0,58.65
2015-05-10,351.5530319999999,1732.7677791919511,3159.856153059958,1476.7979623484243,2806.118423297529,295.23087439398535
2015-05-11,4649.518107245422,7164.196653091251,3475.5594259472214,9645.66926174457,8290.613777247032,1385.995926329707
2015-05-12,0.0,0.0,0.0,0.0,12248.528742121582,0.0
2015-05-13,147.8456347232362,19005.99239995485,1008.0000000000001,10084.878563799206,8418.050339942965,14796.490942401857
2015-05-14,0.0,4696.657367239135,570.5551436490654,677.5748054999983,28935.896886022638,42.215999999999994
2015-05-15,0.0,0.0,0.0,1250.768842934338,0.0,0.0
2015-05-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-17,0.0,2445.972773492717,0.0,0.0,6389.93081202801,0.0
2015-05-18,638.6455041220331,457.35038316000004,1410.6057448121787,545.7779999999993,2365.495228647703,829.93032147702
2015-05-19,4357.851790029374,0.0,0.0,0.0,0.0,0.0
2015-05-21,5437.214662849754,222.08226390465842,0.0,14.002379999999999,0.0,0.0
2015-05-22,135.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,3732.5316287930154,21710.18318592105,16023.782799301029,11724.079076446864,15983.221193326875,6408.599929915301
2015-05-24,201.4991999999999,0.0,0.0,715.7226840970133,0.0,0.0
2015-05-25,1585.2607152372707,3146.944393164317,6160.730099499828,3864.752052990665,3490.25461266837,807.4867560473695
2015-05-28,0.0,623.972991491694,328.2392785949188,1039.3983272656,764.4702987524672,109.91699999999938
2015-06-01,0.0,951.0106819596792,6921.211932167946,0.0,0.0,263.8186579999265
2015-06-02,0.0,2558.5372944545143,0.0,0.0,8548.899041645915,0.0
2015-06-03,14.922931455463278,4774.487244716747,136.42553849983196,8764.299820779945,170.42099482779588,0.0
2015-06-04,33932.9656521738,47774.1204987474,36322.89813099078,36663.15493397329,43954.43858055959,13946.98570885037
2015-06-05,0.0,14039.613823862257,96.732,0.0,0.0,363.9168
2015-06-06,0.0,0.0,0.0,0.0,1094.4030615210565,0.0
2015-06-07,583.3883909093317,4641.497568543226,542.133212915021,565.2276358015346,1478.730500032222,5117.779017348182
2015-06-08,7734.257158025435,2691.4825434262457,3176.3565680053457,0.0,5194.249038180003,0.0
2015-06-09,0.0,0.0,1147.1443218897311,1142.0284215565612,675.8027917719982,0.0
2015-06-11,0.0,0.0,9787.769661385773,1239.9075262281553,1888.3420035146382,3335.8737237193513
2015-06-12,0.0,166.6002427287083,0.0,0.0,0.0,0.0
2015-06-13,0.0,18428.647798315433,1133.335735049489,864.0,616.3584343207307,0.0
2015-06-14,2451.7258714756363,0.0,8856.043731061704,543.9034505468135,489.2401710679536,5853.751200000001
2015-06-15,5267.339218291105,2692.1548087470073,6054.8710228243435,149.78697551999898,1419.821125632,0.0
2015-06-16,0.0,1894.0078385798065,0.0,0.0,3499.136273135761,0.0
2015-06-18,49.67422490225548,599.352029208326,163.2028312241877,3080.2275470725835,0.0,0.0
2015-06-19,1066.6393043892729,1065.9579594461086,1847.531509314274,2385.076700351835,4286.535425061343,2544.8501376735107
2015-06-20,0.0,14493.923926184614,0.0,775.8648076324988,2874.149220489867,0.0
2015-06-22,0.0,0.0,0.0,1160.900738203608,2244.844745471136,2249.383314087759
2015-06-25,3201.8307355023594,0.0,1406.670240613037,0.0,2140.376965357414,0.0
2015-06-26,0.0,0.0,1072.8542880114135,0.0,0.0,0.0
2015-06-27,0.0,0.0,2039.2773040618579,0.0,3795.4228722762764,0.0
2015-06-28,5224.56045491375,1567.3685978624317,1192.2064499712737,313.1918999999997,985.5933587897066,1043.3424724887443
2015-06-29,0.0,4575.282685657705,96167.66750672388,0.0,1004.0739498466131,0.0
2015-07-02,0.0,0.0,0.0,7079.433917279943,2397.365505873869,0.0
2015-07-03,327.48781997902614,24476.181916734487,1175.496729183566,13009.754353155682,0.0,395.42361379106455
2015-07-04,11049.477411434515,38292.26810012808,52091.50709433305,50578.14647270403,16815.894324084235,4200.852537269616
2015-07-05,299.68504084931095,3604.530469897438,1015.3677683219311,1977.5543493828955,8126.302901044683,436.20945905835083
2015-07-06,7041.964271538572,15625.249484526408,3656.577964888519,3181.9262972387482,11446.237148486463,1002.0147610746051
2015-07-07,0.0,0.0,0.0,6151.53654555964,0.0,0.0
2015-07-09,0.0,0.0,166.86,0.0,57870.35669299827,0.0
2015-07-10,587.2761627175579,384.2373886112374,1407.3330983310893,2845.0957796388157,3461.1790664251416,1603.418901632142
2015-07-11,0.0,361.6472058348245,1689.605174380595,226.447598181716,0.0,0.0
2015-07-13,0.0,0.0,167.8752,3298.395705581109,6121.142253043531,0.0
2015-07-14,0.0,0.0,0.0,0.0,14051.298200313067,0.0
2015-07-16,0.0,0.0,0.0,900.7674466656745,0.0,0.0
2015-07-17,0.0,0.0,3005.0686016812406,7040.2487537744755,2401.9442053569483,0.0
2015-07-18,829.0891684588847,273.3479999999994,3819.638466283414,655.5213426464611,14620.779175731299,15038.22627868955
2015-07-20,0.0,8601.158772703835,1442.0775707870177,2613.771600078466,608.5836715675558,989.0999999999999
2015-07-23,0.0,0.0,0.0,604.5752999999999,326.51739483273354,0.0
2015-07-24,0.0,75.762,0.0,0.0,0.0,0.0
2015-07-25,0.0,0.0,0.0,17190.448647891055,0.0,1840.7097973418565
2015-07-26,2513.7722934868884,650.9645391601091,4545.898186413217,735.4376025481398,1415.8492197672156,0.0
2015-07-27,515.7249240998411,736.4327970497699,320.73599999999396,0.0,5981.631360542442,2485.5169321172266
2015-07-28,0.0,0.0,0.0,8901.500964214712,0.0,0.0
2015-07-30,0.0,0.0,0.0,0.0,0.0,1555.319921061084
2015-07-31,2085.482469327182,2853.673557937211,811.0295530617641,1346.7158068985057,6604.667424524013,812.294655055482
2015-08-01,9581.877039136043,8721.891086701778,6507.547581587266,16210.571934245541,7690.182858484298,1377.7903189405708
2015-08-02,1565.9854995122837,372.837876044567,1973.4266015477158,0.0,0.0,267.0690619035934
2015-08-03,7202.671127802414,27798.205606427106,18125.781208826113,39337.80349900929,6511.617367077284,5919.47874423579
2015-08-04,43340.07025856845,101465.686038276,94888.75355445151,64825.536482984906,68922.18253546834,37360.87793575362
2015-08-06,0.0,0.0,1866.6708351032432,0.0,0.0,0.0
2015-08-07,0.0,188.610036,0.0,0.0,0.0,0.0
2015-08-08,0.0,0.0,888.4551925782639,1459.983462197375,4959.071321527482,0.0
2015-08-10,0.0,0.0,2664.252814346763,7883.085998520883,5949.411805099546,0.0
2015-08-13,797.4521382004691,420.9446755608447,4216.276763414448,1353.666155441286,1931.2795577631348,0.0
2015-08-15,0.0,1238.5645454284358,992.2075272835635,206.94204,938.8337013212636,322.227631486446
